site_id,time,CO,NO2,O3,PM10,PM25,SO2
1,2020-12-07 20:00:00,1067.6,20.1,0.0,83.6,58.3,0.0
1,2020-12-07 21:00:00,905.0,22.0,0.0,81.9,59.6,0.0
1,2020-12-07 22:00:00,967.9,18.9,0.0,110.3,68.3,0.0
1,2020-12-07 23:00:00,996.5,16.7,0.0,131.0,67.0,0.0
1,2020-12-08 00:00:00,807.0,15.0,0.0,128.5,72.6,0.0
1,2020-12-08 01:00:00,716.8,13.8,0.0,105.8,78.2,0.0
1,2020-12-08 02:00:00,672.0,12.0,0.0,113.1,76.2,0.0
1,2020-12-08 03:00:00,623.8,9.8,0.0,119.8,72.4,0.0
1,2020-12-08 04:00:00,405.6,6.5,0.0,103.8,70.1,0.0
1,2020-12-08 05:00:00,357.6,7.0,0.0,90.0,67.8,0.0
1,2020-12-08 06:00:00,377.3,11.1,0.0,76.3,62.6,0.0
1,2020-12-08 07:00:00,579.9,17.9,0.0,60.4,48.4,0.0
1,2020-12-08 08:00:00,986.5,10.2,0.0,76.9,42.4,0.0
1,2020-12-08 09:00:00,846.0,15.4,0.0,70.5,40.2,0.0
1,2020-12-08 10:00:00,706.4,18.5,0.0,59.2,38.4,0.0
1,2020-12-08 11:00:00,699.8,10.1,0.0,53.4,31.4,0.0
1,2020-12-08 12:00:00,695.9,15.3,0.0,47.6,30.2,0.0
1,2020-12-08 13:00:00,685.6,14.0,0.0,51.5,42.7,0.0
1,2020-12-08 14:00:00,625.9,12.1,0.0,49.1,39.8,0.0
1,2020-12-08 15:00:00,802.9,20.1,0.0,61.5,46.2,0.0
1,2020-12-08 16:00:00,889.9,23.8,0.0,83.7,52.2,0.0
1,2020-12-08 17:00:00,1220.8,20.2,0.0,90.9,57.8,0.0
1,2020-12-08 18:00:00,1713.3,20.5,0.0,79.1,48.3,0.0
1,2020-12-08 19:00:00,2138.8,21.8,0.0,80.7,49.7,0.0
1,2020-12-08 20:00:00,2611.3,23.1,0.0,100.5,54.4,0.0
1,2020-12-08 21:00:00,2553.6,3.5,0.0,77.5,47.3,0.0
1,2020-12-08 22:00:00,2541.2,4.6,0.0,74.3,45.4,0.0
1,2020-12-08 23:00:00,2150.7,5.4,0.0,86.7,52.8,0.0
1,2020-12-09 00:00:00,1502.1,3.0,0.0,78.0,47.6,0.0
1,2020-12-09 01:00:00,1306.8,3.9,0.0,76.2,46.5,0.0
1,2020-12-09 02:00:00,1110.3,1.7,0.0,84.7,51.6,0.0
1,2020-12-09 03:00:00,1030.6,3.3,0.0,72.5,44.3,0.0
1,2020-12-09 04:00:00,885.1,2.4,0.0,77.0,47.0,0.0
1,2020-12-09 05:00:00,897.2,5.6,0.0,78.5,47.9,0.0
1,2020-12-09 06:00:00,951.5,9.8,0.0,85.0,51.8,0.0
1,2020-12-09 07:00:00,1607.2,14.3,0.0,91.0,52.2,0.0
1,2020-12-09 08:00:00,2039.2,30.2,0.0,149.1,56.9,0.0
1,2020-12-09 09:00:00,1888.9,30.4,0.0,113.6,54.9,0.0
1,2020-12-09 10:00:00,1146.2,30.2,0.0,108.9,52.1,0.0
1,2020-12-09 11:00:00,1057.5,26.2,0.0,86.0,49.7,0.0
1,2020-12-09 12:00:00,1383.7,20.3,0.0,82.3,46.9,0.0
1,2020-12-09 13:00:00,801.2,10.1,0.0,65.5,51.4,0.0
1,2020-12-09 14:00:00,881.7,13.2,0.0,61.5,46.8,0.0
1,2020-12-09 15:00:00,1038.0,10.1,0.0,79.5,43.1,0.0
1,2020-12-09 16:00:00,1303.9,10.3,0.0,75.8,41.0,0.0
1,2020-12-09 17:00:00,1716.6,21.5,0.0,49.4,32.8,0.0
1,2020-12-09 18:00:00,3792.8,27.6,0.0,81.7,58.0,0.0
1,2020-12-09 19:00:00,2715.9,20.6,0.0,96.3,54.3,0.0
1,2020-12-09 20:00:00,1052.9,17.3,0.0,89.9,46.6,0.0
1,2020-12-09 21:00:00,987.1,10.2,0.0,77.8,48.3,0.0
1,2020-12-09 22:00:00,984.3,11.2,0.0,112.0,68.8,0.0
1,2020-12-09 23:00:00,831.6,8.6,0.0,100.3,61.8,0.0
1,2020-12-10 00:00:00,586.1,7.9,0.0,98.8,60.9,0.0
1,2020-12-10 01:00:00,472.4,8.0,0.0,95.2,58.7,0.0
1,2020-12-10 02:00:00,539.5,6.8,0.0,100.2,61.7,0.0
1,2020-12-10 03:00:00,684.3,7.3,0.0,79.5,49.3,0.0
1,2020-12-10 04:00:00,742.2,6.5,0.0,61.5,38.5,0.0
1,2020-12-10 05:00:00,680.0,7.1,0.0,97.8,60.3,0.0
1,2020-12-10 06:00:00,1029.4,5.6,0.0,85.2,52.7,0.0
1,2020-12-10 07:00:00,1387.0,10.7,0.0,83.7,50.7,0.0
1,2020-12-10 08:00:00,2006.3,31.1,0.0,97.7,64.3,0.0
1,2020-12-10 09:00:00,1385.7,30.2,0.0,98.8,58.0,0.0
1,2020-12-10 10:00:00,1125.4,22.3,0.0,84.8,53.8,0.0
1,2020-12-10 11:00:00,974.5,16.0,0.0,66.6,48.6,0.0
1,2020-12-10 12:00:00,996.9,14.1,0.0,58.6,39.2,0.0
1,2020-12-10 13:00:00,890.6,15.6,0.0,78.3,44.4,0.0
1,2020-12-10 14:00:00,1078.9,10.2,0.0,62.2,36.8,0.0
1,2020-12-10 15:00:00,1083.5,12.2,0.0,71.8,43.6,0.0
1,2020-12-10 16:00:00,1084.6,18.4,0.0,79.1,48.8,0.0
1,2020-12-10 17:00:00,2497.4,22.9,0.0,85.2,50.7,0.0
1,2020-12-10 18:00:00,5451.3,31.7,0.0,104.3,62.6,0.0
1,2020-12-10 19:00:00,6668.3,40.8,0.0,102.7,74.2,0.0
1,2020-12-10 20:00:00,7461.7,50.8,0.0,115.1,79.6,0.0
1,2020-12-10 21:00:00,5531.3,61.0,0.0,135.1,76.6,0.0
1,2020-12-10 22:00:00,1670.0,60.8,0.0,132.7,80.1,0.0
1,2020-12-10 23:00:00,1645.0,52.7,0.0,129.2,79.1,0.0
1,2020-12-11 00:00:00,1448.6,43.7,0.0,95.0,67.7,0.0
1,2020-12-11 01:00:00,1057.4,40.9,0.0,100.3,61.2,0.0
1,2020-12-11 02:00:00,1140.7,29.6,0.0,85.1,56.6,0.0
1,2020-12-11 03:00:00,1125.0,37.9,0.0,101.7,61.4,0.0
1,2020-12-11 04:00:00,1056.7,42.5,0.0,114.4,70.0,0.0
1,2020-12-11 05:00:00,890.6,48.6,0.0,102.3,72.9,0.0
1,2020-12-11 06:00:00,1406.7,51.0,0.0,128.2,78.2,0.0
1,2020-12-11 07:00:00,1558.3,60.8,0.0,126.2,86.4,0.0
1,2020-12-11 08:00:00,2179.9,40.8,0.0,142.4,96.6,0.0
1,2020-12-11 09:00:00,2236.7,31.3,0.0,128.9,91.8,0.0
1,2020-12-11 10:00:00,1805.8,28.1,0.0,120.2,83.2,0.0
1,2020-12-11 11:00:00,1375.7,20.8,0.0,112.2,75.4,0.0
1,2020-12-11 12:00:00,1191.4,23.0,0.0,91.1,69.8,0.0
1,2020-12-11 13:00:00,1043.1,20.2,0.0,94.8,67.6,0.0
1,2020-12-11 14:00:00,995.4,20.3,0.0,102.3,70.7,0.0
1,2020-12-11 15:00:00,1084.6,23.0,0.0,95.9,76.2,0.0
1,2020-12-11 16:00:00,1319.0,20.5,0.0,99.1,60.5,0.0
1,2020-12-11 17:00:00,1590.7,22.5,0.0,107.0,64.9,0.0
1,2020-12-11 18:00:00,1593.6,28.1,0.0,83.5,59.1,0.0
1,2020-12-11 19:00:00,1176.2,30.5,0.0,90.5,61.9,0.0
1,2020-12-11 20:00:00,891.7,21.3,0.0,83.2,56.3,0.0
1,2020-12-11 21:00:00,920.8,22.4,0.0,95.4,54.1,0.0
1,2020-12-11 22:00:00,819.6,18.5,0.0,79.5,48.0,0.0
1,2020-12-11 23:00:00,713.6,18.6,0.0,76.8,47.0,0.0
1,2020-12-12 00:00:00,526.1,17.3,0.0,57.4,40.9,0.0
1,2020-12-12 01:00:00,387.5,17.0,0.0,65.1,39.7,0.0
1,2020-12-12 02:00:00,422.5,14.3,0.0,66.3,44.1,0.0
1,2020-12-12 03:00:00,361.3,18.3,0.0,82.5,49.8,0.0
1,2020-12-12 04:00:00,423.1,23.0,0.0,95.4,58.4,0.0
1,2020-12-12 05:00:00,563.7,26.1,0.0,82.7,58.9,0.0
1,2020-12-12 06:00:00,625.4,33.5,0.0,99.7,60.8,0.0
1,2020-12-12 07:00:00,680.2,36.0,0.0,106.0,73.9,0.0
1,2020-12-12 08:00:00,1429.3,32.7,0.0,110.0,72.1,0.0
1,2020-12-12 09:00:00,1396.2,31.9,0.0,127.4,78.1,0.0
1,2020-12-12 10:00:00,1228.7,28.5,0.0,112.9,73.9,0.0
1,2020-12-12 11:00:00,1358.1,22.9,0.0,106.2,70.8,0.0
1,2020-12-12 12:00:00,939.9,18.6,0.0,99.6,62.8,0.0
1,2020-12-12 13:00:00,939.4,17.2,0.0,74.1,59.4,0.0
1,2020-12-12 14:00:00,784.3,13.0,0.0,65.9,51.6,0.0
1,2020-12-12 15:00:00,828.9,11.4,0.0,76.1,56.3,0.0
1,2020-12-12 16:00:00,864.6,14.1,0.0,56.9,45.3,0.0
1,2020-12-12 17:00:00,1128.2,20.3,0.0,57.5,41.2,0.0
1,2020-12-12 18:00:00,1304.4,25.8,0.0,61.8,49.1,0.0
1,2020-12-12 19:00:00,1959.2,27.3,0.0,82.2,59.2,0.0
1,2020-12-12 20:00:00,1046.1,30.1,0.0,84.1,59.4,0.0
1,2020-12-12 21:00:00,1110.2,24.3,0.0,96.0,63.6,0.0
1,2020-12-12 22:00:00,933.2,19.0,0.0,130.6,70.7,0.0
1,2020-12-12 23:00:00,889.5,23.6,0.0,110.6,79.8,0.0
1,2020-12-13 00:00:00,624.9,20.0,0.0,105.2,71.1,0.0
1,2020-12-13 01:00:00,492.9,18.7,0.0,81.1,59.8,0.0
1,2020-12-13 02:00:00,390.0,11.3,0.0,106.1,62.3,0.0
1,2020-12-13 03:00:00,402.0,14.2,0.0,95.8,61.6,0.0
1,2020-12-13 04:00:00,380.7,9.7,0.0,90.7,62.1,0.0
1,2020-12-13 05:00:00,359.3,6.0,0.0,98.6,69.5,0.0
1,2020-12-13 06:00:00,429.4,6.3,0.0,106.9,72.8,0.0
1,2020-12-13 07:00:00,570.9,17.9,0.0,109.9,75.5,0.0
1,2020-12-13 08:00:00,834.5,21.5,0.0,106.6,73.8,0.0
1,2020-12-13 09:00:00,838.8,20.9,0.0,105.7,78.7,0.0
1,2020-12-13 10:00:00,994.2,18.0,0.0,99.6,79.5,0.0
1,2020-12-13 11:00:00,951.4,10.3,0.0,92.0,62.1,0.0
1,2020-12-13 12:00:00,1030.1,9.2,0.0,99.7,52.2,0.0
1,2020-12-13 13:00:00,819.3,20.2,0.0,65.1,50.8,0.0
1,2020-12-13 14:00:00,678.4,21.1,0.0,57.6,43.1,0.0
1,2020-12-13 15:00:00,630.5,20.8,0.0,52.8,35.7,0.0
1,2020-12-13 16:00:00,661.0,20.9,0.0,60.0,39.9,0.0
1,2020-12-13 17:00:00,784.7,26.4,0.0,53.7,37.3,0.0
1,2020-12-13 18:00:00,959.3,30.3,0.0,47.2,35.3,0.0
1,2020-12-13 19:00:00,1085.2,30.6,0.0,56.1,30.8,0.0
1,2020-12-13 20:00:00,1123.9,20.2,0.0,64.5,47.6,0.0
1,2020-12-13 21:00:00,1108.8,12.0,0.0,69.3,42.4,0.0
1,2020-12-13 22:00:00,1075.9,17.4,0.0,89.3,54.4,0.0
1,2020-12-13 23:00:00,970.1,14.5,0.0,90.5,55.1,0.0
1,2020-12-14 00:00:00,691.6,16.1,0.0,82.2,50.1,0.0
1,2020-12-14 01:00:00,733.9,14.9,0.0,73.7,45.0,0.0
1,2020-12-14 02:00:00,559.4,9.6,0.0,78.3,47.8,0.0
1,2020-12-14 03:00:00,499.9,9.6,0.0,88.8,54.1,0.0
1,2020-12-14 04:00:00,377.9,9.7,0.0,79.7,48.6,0.0
1,2020-12-14 05:00:00,378.7,9.3,0.0,74.3,45.4,0.0
1,2020-12-14 06:00:00,538.4,13.9,0.0,84.3,51.4,0.0
1,2020-12-14 07:00:00,841.8,2.6,0.0,77.9,45.7,0.0
1,2020-12-14 08:00:00,1639.8,6.1,0.0,88.9,52.4,0.0
1,2020-12-14 09:00:00,1971.4,5.9,0.0,79.3,49.2,0.0
1,2020-12-14 10:00:00,1395.0,2.8,0.0,78.7,61.5,0.0
1,2020-12-14 11:00:00,1259.3,2.3,0.0,70.5,54.9,0.0
1,2020-12-14 12:00:00,1133.7,0.7,0.0,74.9,59.3,0.0
1,2020-12-14 13:00:00,963.8,10.4,0.0,62.8,50.7,0.0
1,2020-12-14 14:00:00,910.8,11.0,0.0,52.8,41.0,0.0
1,2020-12-14 15:00:00,1223.0,10.6,0.0,44.8,30.5,0.0
1,2020-12-14 16:00:00,1036.4,11.7,0.0,36.0,28.7,0.0
1,2020-12-14 17:00:00,981.8,20.5,0.0,38.3,26.2,0.0
1,2020-12-14 18:00:00,1164.4,14.8,0.0,48.8,29.5,0.0
1,2020-12-14 19:00:00,869.4,12.6,0.0,33.9,27.0,0.0
1,2020-12-14 20:00:00,685.4,10.0,0.0,37.5,31.1,0.0
1,2020-12-14 21:00:00,683.1,6.2,0.0,35.5,29.0,0.0
1,2020-12-14 22:00:00,645.0,7.1,0.0,30.5,24.9,0.0
1,2020-12-14 23:00:00,555.6,5.4,0.0,24.9,21.0,0.0
1,2020-12-15 00:00:00,421.4,4.9,0.0,22.4,19.1,0.0
1,2020-12-15 01:00:00,358.2,7.7,0.0,30.9,27.4,0.0
1,2020-12-15 02:00:00,320.7,6.5,0.0,35.0,30.6,0.0
1,2020-12-15 03:00:00,294.1,6.5,0.0,54.8,47.5,0.0
1,2020-12-15 04:00:00,293.0,6.1,0.0,55.7,49.0,0.0
1,2020-12-15 05:00:00,287.9,5.8,0.0,47.0,41.3,0.0
1,2020-12-15 06:00:00,315.5,5.8,0.0,36.3,30.9,0.0
1,2020-12-15 07:00:00,362.5,6.9,0.0,23.4,20.2,0.0
1,2020-12-15 08:00:00,646.0,16.1,0.0,22.2,18.5,0.0
1,2020-12-15 09:00:00,696.5,13.2,0.0,21.6,16.0,0.0
1,2020-12-15 10:00:00,613.5,8.8,0.0,17.5,12.8,0.0
1,2020-12-15 11:00:00,560.7,7.6,0.0,19.9,15.7,0.0
1,2020-12-15 12:00:00,696.0,8.0,0.0,34.0,29.1,0.0
1,2020-12-15 13:00:00,618.5,8.6,0.0,41.4,35.5,0.0
1,2020-12-15 14:00:00,503.6,8.3,0.0,41.5,36.6,0.0
1,2020-12-15 15:00:00,695.1,6.0,0.0,48.1,31.2,0.0
1,2020-12-15 16:00:00,663.8,6.9,0.0,47.5,29.7,0.0
1,2020-12-15 17:00:00,835.6,9.9,0.0,55.9,33.7,0.0
1,2020-12-15 18:00:00,1162.2,13.9,0.0,34.8,26.7,0.0
1,2020-12-15 19:00:00,774.9,19.1,0.0,35.4,24.8,0.0
1,2020-12-15 20:00:00,703.0,23.8,0.0,37.6,25.5,0.0
1,2020-12-15 21:00:00,630.6,13.2,0.0,30.5,18.8,0.0
1,2020-12-15 22:00:00,565.3,11.4,0.0,22.7,15.7,0.0
1,2020-12-15 23:00:00,492.3,8.7,0.0,27.4,19.4,0.0
1,2020-12-16 00:00:00,393.3,8.2,0.0,24.0,16.8,0.0
1,2020-12-16 01:00:00,313.0,12.4,0.0,21.6,15.9,0.0
1,2020-12-16 02:00:00,262.6,17.9,0.0,22.2,16.2,0.0
1,2020-12-16 03:00:00,253.3,12.4,0.0,24.7,19.5,0.0
1,2020-12-16 04:00:00,227.7,7.9,0.0,21.0,17.0,0.0
1,2020-12-16 05:00:00,230.4,9.3,0.0,18.5,14.4,0.0
1,2020-12-16 06:00:00,251.2,8.2,0.0,29.1,20.4,0.0
1,2020-12-16 07:00:00,325.0,7.8,0.0,42.9,26.2,0.0
1,2020-12-16 08:00:00,701.1,9.5,0.0,45.0,27.9,0.0
1,2020-12-16 09:00:00,577.3,8.0,0.0,42.2,25.9,0.0
1,2020-12-16 10:00:00,517.1,8.3,0.0,27.7,23.3,0.0
1,2020-12-16 11:00:00,550.8,7.5,0.0,16.2,11.7,0.0
1,2020-12-16 12:00:00,563.7,8.0,0.0,17.8,13.6,0.0
1,2020-12-16 13:00:00,526.8,9.8,0.0,24.6,16.1,0.0
1,2020-12-16 14:00:00,558.0,10.4,0.0,32.4,19.3,0.0
1,2020-12-16 15:00:00,582.2,9.5,0.0,33.7,18.8,0.0
1,2020-12-16 16:00:00,656.5,11.2,0.0,26.8,17.5,0.0
1,2020-12-16 17:00:00,737.9,14.3,0.0,25.8,16.8,0.0
1,2020-12-16 18:00:00,1243.2,9.0,0.0,21.0,15.8,0.0
1,2020-12-16 19:00:00,760.6,8.4,0.0,26.9,20.6,0.0
1,2020-12-16 20:00:00,649.3,8.0,0.0,29.2,22.8,0.0
1,2020-12-16 21:00:00,514.9,10.4,0.0,20.1,15.7,0.0
1,2020-12-16 22:00:00,531.5,8.6,0.0,24.9,19.3,0.0
1,2020-12-16 23:00:00,392.1,6.7,0.0,30.9,23.3,0.0
1,2020-12-17 00:00:00,336.7,9.4,0.0,32.2,25.8,0.0
1,2020-12-17 01:00:00,272.2,7.8,0.0,34.5,28.5,0.0
1,2020-12-17 02:00:00,226.7,8.4,0.0,36.5,31.9,0.0
1,2020-12-17 03:00:00,217.5,8.9,0.0,45.0,21.0,0.0
1,2020-12-17 04:00:00,210.5,7.8,0.0,49.2,24.7,0.0
1,2020-12-17 05:00:00,207.6,6.1,0.0,43.7,29.1,0.0
1,2020-12-17 06:00:00,238.6,6.2,0.0,32.7,27.9,0.0
1,2020-12-17 07:00:00,304.9,7.4,0.0,32.1,25.3,0.0
1,2020-12-17 08:00:00,705.6,16.4,0.0,32.2,24.6,0.0
1,2020-12-17 09:00:00,734.8,16.9,0.0,29.1,20.3,0.0
1,2020-12-17 10:00:00,609.4,14.5,0.0,31.6,25.0,0.0
1,2020-12-17 11:00:00,576.3,9.9,0.0,30.0,24.1,0.0
1,2020-12-17 12:00:00,591.5,6.8,0.0,22.0,17.2,0.0
1,2020-12-17 13:00:00,556.5,7.8,0.0,19.3,15.5,0.0
1,2020-12-17 14:00:00,604.8,6.9,0.0,17.4,13.8,0.0
1,2020-12-17 15:00:00,654.4,7.6,0.0,17.8,14.1,0.0
1,2020-12-17 16:00:00,730.5,8.0,0.0,18.4,13.8,0.0
1,2020-12-17 17:00:00,908.8,8.4,0.0,21.4,15.7,0.0
1,2020-12-17 18:00:00,1057.8,18.4,0.0,28.3,21.5,0.0
1,2020-12-17 19:00:00,1007.8,16.4,0.0,36.0,28.4,0.0
1,2020-12-17 20:00:00,852.1,10.3,0.0,37.2,28.7,0.0
1,2020-12-17 21:00:00,628.8,8.9,0.0,39.2,31.5,0.0
1,2020-12-17 22:00:00,504.4,12.3,0.0,27.4,21.7,0.0
1,2020-12-17 23:00:00,367.5,11.1,0.0,35.6,31.3,0.0
1,2020-12-18 00:00:00,275.0,10.5,0.0,35.7,26.4,0.0
1,2020-12-18 01:00:00,210.7,9.2,0.0,40.6,25.6,0.0
1,2020-12-18 02:00:00,166.9,8.0,0.0,35.7,21.7,0.0
1,2020-12-18 03:00:00,212.5,6.7,0.0,35.9,24.4,0.0
1,2020-12-18 04:00:00,162.1,4.8,0.0,25.6,17.7,0.0
1,2020-12-18 05:00:00,188.0,3.0,0.0,30.8,21.2,0.0
1,2020-12-18 06:00:00,223.1,3.9,0.0,25.2,18.4,0.0
1,2020-12-18 07:00:00,237.7,12.6,0.0,24.1,14.1,0.0
1,2020-12-18 08:00:00,604.8,9.4,0.0,33.2,19.6,0.0
1,2020-12-18 09:00:00,496.2,10.5,0.0,31.6,18.8,0.0
1,2020-12-18 10:00:00,464.7,11.9,0.0,17.7,13.6,0.0
1,2020-12-18 11:00:00,498.5,10.3,0.0,20.5,15.8,0.0
1,2020-12-18 12:00:00,559.0,9.5,0.0,21.8,17.9,0.0
1,2020-12-18 13:00:00,493.3,12.1,0.0,22.7,18.8,0.0
1,2020-12-18 14:00:00,454.5,9.6,0.0,22.8,18.4,0.0
1,2020-12-18 15:00:00,564.0,13.4,0.0,32.3,25.4,0.0
1,2020-12-18 16:00:00,610.2,19.1,0.0,46.3,37.7,0.0
1,2020-12-18 17:00:00,971.5,25.0,0.0,58.1,47.8,0.0
1,2020-12-18 18:00:00,1744.2,30.2,0.0,57.4,47.2,0.0
1,2020-12-18 19:00:00,1246.3,27.2,0.0,63.3,54.1,0.0
1,2020-12-18 20:00:00,959.1,24.3,0.0,72.4,58.5,0.0
1,2020-12-18 21:00:00,629.5,15.9,0.0,64.8,52.0,0.0
1,2020-12-18 22:00:00,489.2,17.8,0.0,66.6,52.8,0.0
1,2020-12-18 23:00:00,399.6,23.7,0.0,47.2,38.2,0.0
1,2020-12-19 00:00:00,315.1,21.2,0.0,91.0,71.5,0.0
1,2020-12-19 01:00:00,250.7,17.5,0.0,72.3,56.5,0.0
1,2020-12-19 02:00:00,175.9,17.0,0.0,34.0,27.8,0.0
1,2020-12-19 03:00:00,195.0,11.6,0.0,33.3,27.0,0.0
1,2020-12-19 04:00:00,234.4,11.2,0.0,44.7,35.6,0.0
1,2020-12-19 05:00:00,149.4,10.6,0.0,30.8,24.7,0.0
1,2020-12-19 06:00:00,161.6,11.0,0.0,50.7,34.7,0.0
1,2020-12-19 07:00:00,244.9,12.4,0.0,32.1,25.5,0.0
1,2020-12-19 08:00:00,407.4,15.5,0.0,39.2,30.3,0.0
1,2020-12-19 09:00:00,400.9,10.1,0.0,41.8,32.4,0.0
1,2020-12-19 10:00:00,374.5,12.6,0.0,36.6,28.7,0.0
1,2020-12-19 11:00:00,396.4,9.0,0.0,34.5,27.2,0.0
1,2020-12-19 12:00:00,451.0,10.5,0.0,36.5,28.9,0.0
1,2020-12-19 13:00:00,435.5,11.2,0.0,36.7,26.9,0.0
1,2020-12-19 14:00:00,401.4,17.5,0.0,34.7,27.6,0.0
1,2020-12-19 15:00:00,483.4,15.4,0.0,35.9,27.8,0.0
1,2020-12-19 16:00:00,579.6,20.3,0.0,41.4,31.6,0.0
1,2020-12-19 17:00:00,699.8,21.3,0.0,42.8,33.0,0.0
